order_id,user_id,estimated_arrival_in_days,transaction_date
f4a7d633-97fe-4851-b5da-4b7a8a6a1e04,USER13970,11,2023-01-24
5ac028eb-ffb8-4270-947c-620e81734c28,USER45970,14,2023-03-17
6f818995-b8f0-470c-a8b3-124a0c60dd7b,USER34343,13,2023-03-16
c101343d-6d78-4378-99a7-474b131dc8fe,USER12116,8,2023-03-08
6809d6eb-63ee-4d6a-a1e7-9a0c9d52d7dc,USER54746,5,2023-04-12
9b46bf0d-b307-4e72-b50a-0a2f58d34614,USER04784,10,2023-02-03
5951eda9-3ba0-4a54-999c-8650c3182d60,USER55264,8,2023-02-26
fb3cc259-6406-4aa0-858e-abbdbe613042,USER27956,5,2022-12-22
a5f00a51-b9cc-49c2-a9b7-3041981a83b2,USER25039,5,2023-04-14
a1b1e3b6-8f3f-465e-9ff7-112274fb70c2,USER21923,12,2023-03-15
d362bdc1-be4b-44e9-b203-ada9a31848ed,USER58553,11,2023-01-01
ee42974f-7d00-4526-a2a9-1ff454cc5a16,USER03008,6,2023-01-28
a43535c7-5c50-4c6b-93f1-6b6005df5278,USER06253,4,2023-05-16
a2958422-fda0-4639-92bc-172dd4d845f7,USER51191,6,2023-01-30
6d870bc1-559e-47fa-8608-4589310191db,USER47988,8,2023-02-17
2c82bd86-f52b-4a9c-acf8-b076d83159b5,USER27781,4,2023-05-21
ceb7d5c3-4eb3-48a2-a25f-03619fc83f8f,USER00126,15,2023-04-05
2e142bdf-0e3b-423f-a7dc-23bccf8c61f8,USER06003,7,2023-03-30
5c8ed26f-c009-4693-922b-67b3eeee5943,USER16526,15,2023-02-18
0d27e2e6-fed2-42fe-90a0-71119332e179,USER13855,3,2023-01-27
92b86f3a-2045-4080-8021-5804bd2b16e7,USER07650,8,2023-05-28
7bb79d11-00c0-4ef4-841a-77172299ae53,USER47897,4,2023-03-09
b606914b-5e64-4fb7-8f8e-0560b71d2fba,USER00200,9,2023-05-01
0c8ac90e-aa45-41f1-ba19-0c16c6460ca9,USER49400,3,2022-12-16
f9d5f65a-0d29-4210-9738-70c1f9d693e6,USER40290,4,2023-05-21
14340fc0-1c93-4a57-8070-c983c8b57aea,USER51753,8,2022-12-31
91caf17e-5a21-4d92-8e9d-d9bab7026987,USER01785,9,2023-05-10
9414ed3e-dfd0-4a21-972e-2dafe32af7cc,USER00227,6,2023-05-31
59133e73-1e99-4927-a0b3-0289f3455695,USER01870,13,2023-03-09
d4eae538-cd3b-441e-9ec3-f78c68bf3795,USER45706,11,2022-12-16
b025e7a3-7a33-4cf0-94c4-7bf571b70493,USER35896,15,2023-02-01
3879cc5f-032c-469e-9daf-026e62d6ef1d,USER04779,11,2023-01-08
61ea568a-55ee-4757-93b2-0e5824b02f99,USER00829,4,2023-04-30
fa62a92b-a8f8-4bc8-80ce-b906e66a3ded,USER36251,3,2023-02-01
90456e93-628f-4121-b5a8-8e5b618c11b4,USER25861,3,2023-01-11
d748d0b9-5d6c-4f62-a857-7e236f1d332e,USER37702,3,2023-03-13
2d4f6a0d-9985-403f-8203-1ba30d454d6a,USER52857,5,2023-01-22
ceda7136-a5d6-4353-833e-f3d4fcb7ecc4,USER08295,10,2023-03-05
8003c1ba-0eff-42d3-ab86-cb03d9ba2fd8,USER36708,3,2023-04-29
0e4b5daf-b267-4052-8d52-9929c11e3974,USER64872,14,2023-04-01
d8e0da2e-1656-4d4b-aef1-979ff45fcb35,USER54689,5,2023-03-27
a41381a5-0fa6-400c-bbdc-a869376b97f2,USER12457,13,2023-01-01
1f9f38ce-f35e-44dd-96ab-b602fec4bd57,USER08020,4,2022-12-29
6fcc248a-8db3-4768-91fd-3193bd88123a,USER28171,5,2023-04-22
d3c93a48-8ae3-4c75-a4c7-8a0284f87007,USER00694,8,2023-04-30
6e14e88c-bb38-4361-a174-98d83c6d433c,USER46771,3,2023-03-08
c30057c4-dcb4-4473-9810-dda8ec2e2b06,USER24221,8,2023-02-05
342d5895-d9bb-44a4-b3c3-c86a9d5e73de,USER42000,6,2023-04-12
6d245925-f94f-4c8e-9029-9fa932665f76,USER47353,3,2023-02-12
6a6b3800-4a8f-4ec9-87c8-ef7fca8e7437,USER52542,3,2022-12-21
9017e623-3015-480a-9278-caaa6dc4d0ee,USER52518,4,2023-03-24
382fc00c-99b4-4cc8-9ea2-12405b348830,USER27911,9,2022-12-29
e587d339-bc11-4f0f-b88a-57b940831bda,USER14819,6,2023-05-24
f04cd1d0-5338-4d3d-b45d-d6f9de3e218a,USER33061,6,2023-01-23
05da3b52-f987-4231-be9e-7033300e16b1,USER57374,9,2023-04-18
8f31ec24-f493-4aab-a0ec-79581d8f24da,USER41122,9,2023-01-11
fd30dbb1-fc9e-4887-bbc9-d97bb18fbe75,USER61752,7,2022-12-05
dc180d05-6793-4527-b473-3308b461a28b,USER16510,8,2023-05-31
8c205661-8227-47e8-9f78-9782c4aed9af,USER51970,15,2023-03-15
556fed14-be15-4f10-af60-72adb22a95bd,USER18191,6,2023-04-25
7238806e-dcdd-4068-ad25-3f73f8295492,USER36608,7,2023-01-31
bcd25273-c367-410a-a197-784c187456c6,USER48153,15,2023-03-25
b50022c3-e8c9-47b4-b929-2cf5b34af349,USER59918,13,2023-04-05
463fbab0-64e9-4961-a429-bf5c1d436700,USER06826,11,2022-12-26
74f67a6a-760f-4105-9bac-a2fbe8b594c6,USER24000,6,2023-01-27
01842877-e635-4bf0-b096-05d946cfd8d7,USER62844,13,2023-02-02
2a75a6d7-f4b7-4f2e-bd48-c408ae5f4a5f,USER57379,8,2023-04-02
e2676891-65bb-4bdc-990f-60a17f77f912,USER46677,6,2023-03-15
93fb60c8-457e-4037-80aa-dd76d373b1a8,USER53975,10,2023-05-18
a153831b-e5d6-4f97-ad20-62fd0a1f0398,USER05619,11,2022-12-05
6a666b46-61ea-420e-a5a7-68f630f2c5d0,USER06295,9,2023-04-07
ebe67cfc-2b09-4483-b27a-64c550abd26f,USER33404,15,2023-04-09
c39a0430-4e04-4bdd-b2cd-a4b5547aa654,USER47472,4,2023-01-28
2f7ae981-e82c-4cda-97db-4a250eb7a1a1,USER44645,13,2023-02-21
a01191a6-7c79-44da-a315-3cd59adfac60,USER64107,13,2023-03-07
bec5f663-ea3c-4dd3-bb04-56f2f89b1b5c,USER46830,3,2023-04-25
26a5617f-4369-48c5-a2fd-e9dd86526861,USER00230,9,2023-03-10
99bea29d-bfa7-41a3-b16a-a62300749dae,USER39363,11,2023-01-02
021009a7-f12c-4299-90a6-1d097e832677,USER13626,3,2023-01-18
20bca635-8bf3-48e7-8031-b88c275578b3,USER65012,15,2023-05-13
e5499887-9558-4955-b7f4-e7b01f27fc10,USER58905,8,2023-03-29
92242134-b14e-446f-8d26-521c92c70dc3,USER53887,4,2023-05-07
710383fa-458a-480d-99c1-3c994c140610,USER05138,8,2023-05-03
a966c0b1-9800-4733-aa4e-cff11f024e63,USER13372,3,2023-04-02
edf50f15-a1de-49d2-bc10-acaf6698595b,USER38126,10,2022-12-28
e6b898c8-c5c8-4222-a395-60cba3301b7c,USER45050,11,2022-12-16
a7d35204-11ef-4311-a358-801c7a4beef6,USER16526,5,2023-03-03
e6c0882a-6ba8-4e06-8dd2-bd2a0165eb76,USER44940,7,2023-01-19
8c74bf45-4409-4aa6-894f-a06918422fbe,USER36867,9,2023-05-23
262b360d-8d5e-4b29-a9c6-f10da3b03360,USER21568,4,2023-03-18
91cb4c9c-ff05-4339-af8c-86df29d62ad7,USER19309,12,2023-04-24
bb896355-e7d5-44b1-86e5-afa3a019a0b6,USER26139,11,2023-04-13
7639f3a1-a90b-4c03-a353-de383d817c8a,USER60407,12,2023-04-19
7477f82e-b855-4d13-b9e5-21588a35ab36,USER21035,8,2023-01-03
249f7a1d-e3c1-453e-8d14-bd812f5115cd,USER30477,4,2023-03-11
d8778d88-d02c-419b-a42d-a7263048c18c,USER63185,14,2023-04-06
1f927416-37fb-4c58-8380-af74b3ad269a,USER63580,9,2023-02-24
8161cf2f-e6c2-49b8-bc99-2b55a6025ed7,USER53590,15,2022-12-24
1ebcfc6a-fe9e-43de-9780-a711ac0d38c7,USER30769,8,2022-12-06
88dc4e34-157d-4583-b405-99b86f97d256,USER43652,12,2023-05-20
64667d94-6677-46cf-99c7-371bb31c9d65,USER19927,3,2023-03-27
5787e91d-a7cc-499c-be35-7b5a67b97a55,USER01142,7,2023-04-17
0fd7c403-a8c5-4f12-868d-ec40986e6006,USER59668,5,2023-02-22
451e6816-7a3b-4c69-9713-c592d0a92ac3,USER51762,10,2023-03-05
adc34ce7-c970-4e89-86d1-9e2ef977e027,USER20669,7,2023-02-05
102750c2-0efb-4604-a8af-8354f5d3149b,USER53056,13,2022-12-06
a464db47-6688-4a89-8dae-10fcf7cb3154,USER61173,13,2023-05-07
be623cc0-1498-4db6-90b1-5fe6a4a2377f,USER37333,3,2023-04-30
b0c20c51-44fc-4356-b163-5b9c767e8047,USER64103,4,2023-03-23
c160734f-ad61-41e6-b268-afeaca6983e6,USER60167,15,2023-02-08
85e27b5e-f597-450c-99c0-e0aac007f55c,USER51543,3,2023-03-07
6d6bd4d1-3ff7-451e-92a9-5c9fe14680c8,USER15524,7,2023-05-31
4991c9cb-a35b-4a47-8e47-4202675b8917,USER14224,12,2023-03-05
bd03f957-31bd-44c9-b9ec-d550c3172819,USER54976,4,2023-02-03
85655510-6ac9-4b74-a7d6-7d8fc7719cf1,USER25961,5,2023-05-19
23a1e03f-ec19-420f-9012-62a02c33bdc1,USER58358,8,2023-04-06
515ac98f-7ab2-4f7f-8b20-fcdac38d5e98,USER35285,9,2023-04-14
43893b90-db0d-4869-9cbd-a59c61f3b8a3,USER47249,7,2023-03-01
eb6f683b-374a-4dae-b67f-524efbfcf764,USER07162,7,2023-04-28
b6339587-877e-4d43-b40f-1875faa0f046,USER62317,6,2023-03-31
cc1c92c5-4f4f-4056-beea-8da518320750,USER49597,7,2023-04-03
3dc7ba9e-5a98-4a1a-9742-80a3980f9958,USER08029,9,2023-01-24
109eda66-cbfd-4017-8bb3-98fcab92b388,USER43595,8,2022-12-19
d790b907-1317-48ff-ada4-8d4c6859f340,USER62287,7,2023-01-29
3fd7d17a-4af6-4928-94c8-3981dd2dbe28,USER58398,12,2022-12-10
b88e1d4f-a0ea-4568-a39a-56ec19cdcb51,USER55225,9,2023-04-03
ff660637-214c-46b0-8225-47bb0d3cd30f,USER11552,4,2023-05-31
656edc2f-b4ca-413d-b3b1-166951c28ec8,USER35736,13,2023-02-07
59710e82-1be2-4e87-8ff8-6075238bb6ee,USER64248,15,2023-04-06
38ac8533-f944-45ea-b2d4-1eba6707b416,USER39736,3,2023-01-06
10734512-c167-4467-834a-c1066fd3da05,USER16714,7,2023-02-19
bdb9b818-2dee-4bb3-972b-ce9a810b8853,USER00215,3,2023-05-12
cca4abb3-0434-4436-a74b-0a889063a757,USER48360,5,2023-02-27
940c5185-2904-454d-9ad6-f7979ca3537e,USER35400,9,2023-05-16
70f947d6-e0fc-492c-b374-5299eb6332fc,USER33533,9,2023-04-12
2d9ee58a-6c17-4194-b0a9-f8323f0c4992,USER51297,14,2023-05-18
163b219e-9ec1-4b88-b333-fe77a10976a3,USER53537,9,2023-04-25
6c5595d7-e759-4b35-a8c2-0f159c244543,USER08510,5,2022-12-18
458e6798-fb6b-4630-8c2b-c38584f75048,USER03685,12,2022-12-30
60404e87-7a72-4ff7-94ba-47732ebf75ac,USER39736,14,2023-02-25
8342de03-b268-4aad-889f-a78ae08ee871,USER24735,7,2023-04-03
6210d85a-d761-4dab-8443-82368a7640b8,USER21373,9,2022-12-26
79555a87-30d4-4d06-9a15-2ae222abb588,USER48707,14,2023-02-04
c601bff2-75b5-42fe-a49b-5a87e3e8c5eb,USER41125,9,2023-01-26
a7d4fbb2-464f-4e45-9164-4c40818b7eaf,USER62773,6,2023-03-24
fa60d7df-c337-45da-8aa3-cbe0039f940e,USER01134,3,2022-12-05
159bc2e8-ae6a-4324-8d00-f246a2ecb722,USER21033,6,2023-02-22
5bdc6445-b37f-4f1a-83f9-f8d3024af304,USER53131,7,2023-05-18
f50bcf8f-8e72-4e1c-a432-08803bd374d6,USER21679,14,2023-04-15
4b06b83f-92ce-434a-9f54-7423a48ac403,USER58338,4,2023-02-01
1a101ca7-cfe5-4be1-b364-07328c80266c,USER01418,5,2023-05-18
cf141796-6d8c-4d82-9114-a1887edfb010,USER58488,3,2023-04-28
bdd35f91-a52d-48d4-b89c-a914fd41d7da,USER18261,13,2023-01-20
b80d3dc4-5991-4d84-9b38-a6b0e5ac8353,USER37500,9,2023-05-24
01c098ab-dadb-47c4-819d-e68aeba39a28,USER57525,15,2023-01-19
a402d72a-d42c-441b-b149-73848f3f7448,USER00473,6,2023-04-17
7655a1b6-53aa-4d1b-8222-63464a04dd4a,USER22789,6,2023-02-11
236361aa-62b8-4e46-927e-16dee6b83d2d,USER47651,3,2022-12-07
0c128625-81a3-4001-92ea-c0f5c242e612,USER20702,11,2023-03-04
053033f2-e316-47fe-8665-1c407dce632c,USER40431,10,2023-05-26
7d747d76-b436-4249-a292-c40e3eb6188a,USER51237,4,2023-03-20
6d43bf8a-83ff-4209-b708-8b98045195ef,USER34929,4,2023-03-12
a6996ca4-f1cd-4613-8f5c-0b11df10546b,USER11893,10,2023-05-24
554faaee-a13e-44fc-9dee-36693b6fe823,USER59495,8,2023-02-13
f57fde5b-16e1-49f5-af0e-a9e78a4ea3d9,USER38832,12,2022-12-06
f97c26ce-2861-4c09-8c09-bc76ea15d93f,USER62872,4,2022-12-14
aba4430a-df4e-4ab8-9917-4a0503e07b57,USER60033,9,2023-04-05
bf4df6ad-4e11-42ad-9e8b-072f41839309,USER43220,11,2023-03-02
6f581b4e-f771-4d91-8456-6299e57ed42b,USER41762,3,2023-05-23
b13efe2a-3da3-4a9e-a365-56ff7ba0bfd4,USER08630,14,2023-01-27
360de299-d541-47d5-ae47-c502664e5fe9,USER10285,5,2023-02-10
0c724513-1767-4c00-9c89-159004acf266,USER51621,12,2023-01-31
ed30702b-7ba3-474a-989a-7fa988bce94b,USER51217,6,2023-01-23
c4710bf0-52b3-42e9-bb6e-7b2d75aa38d2,USER62773,10,2023-05-09
d82fe036-f4a0-48e8-85ad-e651875aede4,USER05829,4,2022-12-08
c85fc4dc-4ec9-40e8-8fb1-78a60ea7764f,USER38614,14,2023-02-02
145e2fec-4a62-48f7-8f3d-9650fdf3a641,USER29621,10,2023-02-10
8ba33f70-3ad0-4107-a513-7517078ae270,USER42785,7,2023-01-18
ed927f84-65a2-4ae6-aaec-e1d75e359c63,USER21158,3,2023-04-10
429a05df-af4e-4860-990e-3005c27e29dc,USER07642,12,2023-03-15
80e7d96a-f64a-4319-b9ac-c5e438c2b671,USER04229,9,2023-03-25
dc6128cc-af1b-446f-92ad-b7d55ebd090e,USER28434,10,2023-05-26
baace7c6-710e-426e-80ee-2987b14d8b7d,USER39158,3,2022-12-29
ca98fe72-bb74-4c2e-80dd-1b4ad82ef7d2,USER17453,6,2023-05-06
4428db22-5d16-4c67-81e1-2d7ca83e3d38,USER63584,11,2023-01-04
c9bdca6c-d610-428d-a1c4-bb816d542068,USER36633,10,2023-03-09
e918721d-20c6-48e8-8f45-056e389d07ff,USER31882,5,2023-03-05
16a95d15-5907-48e8-aaeb-7c2be465af43,USER07408,5,2023-04-29
2544c1a7-4e48-4c9d-98ef-ac03447dd1b1,USER13626,5,2023-03-29
65ee77b6-e430-4f82-b14a-254ea3d68837,USER04116,4,2023-01-06
627b5651-c476-4a68-b3d3-8fdd3a366e64,USER11764,8,2023-01-02
58ea6878-2e70-4412-b06d-787f909629c3,USER42011,15,2023-03-02
12ad8f63-160c-4942-8a55-5e727e1ede60,USER00089,7,2023-05-22
20e3a781-5ecc-4993-9cbd-0675ab9bc1c1,USER61434,3,2023-02-11
f3698df0-7680-4160-84b8-e645e7b7df2d,USER32272,5,2023-05-03
498b5360-0f51-48ad-a4e9-1a7bdea566cf,USER42610,8,2023-02-26
007d8d81-97e9-4cc7-90b8-2d455d1cbdeb,USER13756,5,2023-04-03
2b28bcaa-5cf3-4f49-9f21-0f68faba1ada,USER59150,15,2023-01-02
812957a0-2b8a-49fb-85cb-52507d64314d,USER49328,9,2022-12-16
16081d4b-4797-4c54-ab3a-569a774624e4,USER49938,8,2023-02-22
cbda524a-d311-4aef-b50b-2913e384559b,USER23203,10,2023-05-10
ef14d4a1-f5a0-4306-b7b4-fa8b70efcf9b,USER59550,12,2023-05-22
8908fedc-06a1-4196-9bc0-2f42edb214ba,USER41506,10,2023-02-13
0b2be47f-1c1f-4fa9-b275-04b8352b77fa,USER39333,4,2023-01-15
f1330216-04ca-48d8-8ab1-41856a01d69e,USER10521,6,2023-05-17
16a0e27d-933e-43b2-a4df-b11364103157,USER44536,9,2023-03-19
c3ac7439-78c1-465d-a7a8-f6cd6686a395,USER54746,9,2023-03-14
0a19ad9f-4a16-4a27-82f5-7a27ced0f593,USER21453,9,2023-02-19
1b624409-631c-4bee-ba72-fdead11f414b,USER22253,7,2023-03-17
0eea8d17-f6b3-471f-9f40-908860fafc96,USER29478,15,2023-03-24
aaa58f8d-bd52-4f44-95b8-8c683d9a299d,USER12260,5,2023-01-20
f5b610ef-36c5-4d13-839d-50426812c01d,USER49969,4,2023-04-18
be8b0083-26c4-4509-a8a1-d1eec9146243,USER63994,11,2022-12-07
a2aa7834-2bcc-4aca-a8f5-3a667ba80477,USER39607,12,2023-02-17
08f649ef-1805-43cf-b7a3-90b568036c39,USER14488,8,2023-02-22
f240350b-b557-4f45-87c3-ca7f604aa2dd,USER06922,8,2023-03-04
ff873405-ecec-4762-a2b6-6833b9f47fe9,USER39467,9,2022-12-31
f29cd460-07c8-49fe-aea6-4651f4708365,USER59160,8,2023-04-17
4b422424-7527-4389-9b05-2377b5cd4685,USER09011,5,2023-01-20
8d9cba90-d6ea-4e09-b27a-29d559cb3c28,USER08064,3,2023-01-09
18bf3381-bac4-4e1c-90ef-d9a78ebf0832,USER16736,15,2023-05-18
3efbbd11-b848-4bee-9caf-c29dcb9fb8bc,USER03447,6,2023-04-30
c6d2e3c4-4c7c-4cb9-bad1-0c30d245c064,USER31413,5,2023-04-16
6113fd6c-41c0-4cf9-aa92-28c65640c8f9,USER22213,5,2022-12-31
2883575c-3c68-41df-831c-aba6b3a00bff,USER37978,4,2023-01-27
f91ed4dc-1f3d-4f86-9403-39ee29bc59e4,USER30477,8,2023-05-08
d9f1533d-2278-4910-943c-5a1be6eafa0f,USER15280,7,2023-05-15
7e32a64f-e0e1-415e-90f8-7118e286bd23,USER17909,5,2023-03-03
9219516b-3a1a-44fc-ad49-75b021d18923,USER64938,4,2023-04-10
8ab0ec3e-e7d9-45d0-aaf4-0a35d0781946,USER19161,12,2022-12-20
c43533bc-2fcd-4eda-bfb7-986271141e81,USER19414,6,2023-02-04
8772b726-800e-4824-a985-8b2e2e65120b,USER56387,9,2023-01-13
ef1216f1-ca85-4649-8f5f-6f7fc2dadcad,USER49810,14,2023-01-10
9ef17681-56b3-4291-a891-15fe52b658f9,USER25920,14,2023-05-16
7efe3ea7-11a6-400e-a23d-4de01ab43f04,USER24702,10,2023-04-27
74d20356-f06f-445b-8c80-105476223cc8,USER27402,7,2023-01-27
0af56fe6-b065-4c56-845e-ed658d7f6be5,USER38297,11,2023-04-20
15a18b36-0e07-4710-b5eb-4dc7dc39ac2f,USER62305,3,2023-02-15
9da69512-9b38-485a-8f5e-55fa98955829,USER49327,6,2023-02-14
f677479b-35a8-4a37-832b-588ecfe98a9d,USER27725,15,2023-03-21
acb2e471-6690-4a81-a45a-aef158346ddb,USER09588,3,2023-02-23
b1853c36-4e3f-4f0a-9983-9fdf8ec44545,USER10519,3,2023-03-06
3deb2167-3c45-483b-b7cd-c2ba64909087,USER32054,12,2022-12-02
28a2bdf3-16e0-448d-9416-7884ff7e4dc6,USER60124,11,2022-12-04
932c3d54-0883-4d2c-aa71-4e7c9c30b7a1,USER20221,8,2023-05-28
0346dadc-e2b4-4f97-9bbe-eb3ec7c1a879,USER23466,8,2022-12-21
81470b73-5e51-4af2-914b-a11dc9bee216,USER43189,6,2023-02-09
036e1482-badf-4957-a7fe-ad677d14a842,USER12401,9,2023-05-12
7051449f-34dc-4494-ac59-6184096d0181,USER09851,14,2023-02-02
e2aac2b4-f010-4f82-98ae-c444e6c488f6,USER38454,5,2023-03-13
600fe1de-9898-4500-9ebe-582643e50f9e,USER59580,4,2023-01-19
ce459e6e-a4a1-42e3-b503-1e1044897c87,USER15348,7,2022-12-18
9a87787c-8bb2-4455-a000-ab955580bfe6,USER50124,3,2023-04-08
e3b44022-23d9-489a-81d0-7b052fecff72,USER56074,12,2023-03-14
67c6743b-b843-49c4-9204-7439bd46118b,USER49279,7,2023-04-15
bd136f19-6bff-4883-8d8c-01336f770101,USER22877,10,2022-12-25
8342f7b0-b583-4fe5-9282-699eb63cc53e,USER19163,3,2023-03-13
5978bf80-8c41-4003-8c9b-ac677f2cb910,USER34046,8,2023-01-01
1b73ab62-b4aa-4840-94b8-c86fb861a7ac,USER10838,7,2022-12-17
f01bb939-2349-47a5-bfa9-cf790e02cd2d,USER11124,13,2022-12-31
389fde61-aaed-47c8-bc62-30fdfa93278b,USER24541,4,2023-03-30
240a2f87-db91-4a06-bd79-ac285b86735f,USER30007,7,2022-12-31
f7ed3ff7-1a6f-450f-b3dd-76473f7475ab,USER33432,8,2022-12-27
27191301-e515-4c0f-84ab-88aaffe8b8ea,USER13252,9,2023-03-16
0db7385e-9d70-48ea-b829-7127d34d6af6,USER25473,10,2023-01-12
312e2644-2094-4c81-97f7-9f6baa620d7b,USER62266,15,2022-12-04
688559e3-f978-46c7-913c-5d6db6f38787,USER61187,9,2023-05-26
3f7e9153-462d-4e1d-890c-929854f45815,USER46069,11,2023-02-07
494c609d-63b8-4f08-bbae-bedafb2a6f6e,USER26560,5,2022-12-05
21e3b302-c062-4416-83c0-f470d3353331,USER26978,8,2023-01-26
75d02f48-3be3-4466-9b63-cc927882d140,USER16764,5,2023-04-05
bb9a91c6-b2e5-47fd-ab03-e2ce01a6c48a,USER38858,4,2023-02-27
acc149c0-4134-47c8-ade7-dd34590b0e02,USER54942,9,2022-12-29
d29c567a-4b7d-47ff-bcf0-d23eb94afac8,USER51022,13,2023-03-08
17ae8fa1-62d6-4e99-9032-310c7b8e20a5,USER05108,5,2023-01-09
e70793ab-d862-477d-81f9-b7cef5154669,USER03574,6,2023-03-03
26a75dc0-69ca-42ec-af15-17e68a50795a,USER12530,9,2022-12-23
1da4cc6c-5da2-45a9-b0e8-cb8a8a0fcf17,USER25122,10,2023-03-08
95883e3d-c56e-46c7-bf1d-8e56d7e02797,USER13119,6,2023-02-22
82fb8eab-664c-4964-b877-e0b0e919eb4f,USER28207,13,2023-05-03
808f94e5-c7cc-4888-b527-d2944efb98c5,USER18337,10,2023-03-06
de802622-1804-4935-b2cc-107d13a274be,USER26053,10,2023-03-10
e0cb23cc-1f6a-4c1d-9afc-2eb6fd04af62,USER14603,12,2023-02-25
a39b526f-e2dd-400e-9150-db935550c231,USER35544,9,2023-05-21
0d6d7a4d-0ecb-4d43-ac69-65b49cea0972,USER50835,10,2023-03-06
8c38ed7d-10f0-4422-8c60-d6b986f78424,USER28434,4,2023-03-02
6f812d8e-041b-4393-a023-c6fb7c747193,USER00274,15,2023-02-16
9ff76ad8-b35c-47e5-a4ff-4bd1788ab27a,USER41316,5,2023-05-09
6f96750f-16ea-4296-8b73-c5e23ba19414,USER30673,5,2022-12-27
6ea477df-c472-45f7-bb8f-38f1e286a51e,USER11190,4,2023-05-19
f59aac54-2917-43ff-893c-20553ecdfaed,USER15957,15,2023-01-12
37f5d07d-1162-4e17-bb96-df1b44347c63,USER05414,11,2023-02-08
78ed072f-3475-4f8c-a76d-8413f9e8f69c,USER58312,11,2023-05-14
b32794ba-7cce-45b6-9bf6-9f1b65c21425,USER15040,13,2022-12-06
2cb49bc6-1dcd-4542-8bb6-bdcfc0a6c714,USER50460,7,2023-01-21
25eee9b8-6fd8-428e-876e-68cfc678ae3d,USER52965,11,2023-03-24
8ba2ae51-f9cf-4464-85e6-c8471d96c20a,USER23229,15,2023-04-15
ef3cafd1-73b1-4437-8ba3-e62ac3af90f0,USER28729,4,2023-02-07
583e47e7-0003-464c-9740-369ea9f191e2,USER32117,7,2023-01-21
86583514-b296-41e0-b83b-072cf3c56ac3,USER57211,5,2022-12-11
2aa19b8d-ecdd-4b6b-ba17-ded241e1b9bb,USER28902,4,2023-04-10
080b18d9-2076-409d-9f89-9cb70df0a157,USER23873,4,2023-02-15
c83d80f1-44cb-4c36-84fb-5c0da021e813,USER42372,13,2023-05-26
0951dc62-b224-4725-9e53-b2b72e8570e6,USER11325,6,2023-02-10
a3be8da6-bd04-4a04-8eea-89c4706c203f,USER35427,6,2023-01-26
5ecf9a9e-6688-4a47-b881-ec9e2a3d4797,USER42374,4,2023-03-02
85df72fe-5dad-45f6-95d2-409fb91d228c,USER19684,13,2023-04-09
e4a3e9a2-b68e-4c7d-b178-5dfc5cb3c23f,USER51082,10,2023-01-14
4a54cc06-4e1e-48b6-82d6-ed69d5f403fe,USER23447,11,2023-04-23
5f2ede53-1d0c-4113-b5be-121c99f6de9f,USER03672,5,2023-05-23
1bed85ab-2371-4c2f-88f7-485e237f3489,USER60450,9,2023-04-18
67d805c3-245b-43ee-987a-40c876279ec6,USER01870,10,2022-12-28
90b753b9-b3fe-4f92-ab4c-22b1e02650dd,USER36633,14,2023-04-27
91d57b7f-9d19-47f8-bc9f-cd8c02c6ecbf,USER62379,7,2023-04-27
25bc3adf-dd97-4211-9ca1-06d2c2994754,USER42599,15,2023-02-07
36e2aefc-2198-470f-9c2a-459169bb895c,USER18940,4,2023-04-04
2a3971e1-e500-46d3-b012-5bd293bce642,USER42183,14,2023-04-07
037912ad-67eb-4632-b945-30a2b5e3a870,USER04234,11,2023-03-18
b4a283b9-4b9b-4f33-964c-40e41fab2c27,USER05922,9,2023-02-01
3cad2dc7-f37b-4cf6-81af-eb5116a90071,USER14191,11,2023-02-20
257ab355-673e-43af-8faa-e37a446b927d,USER49873,7,2023-03-24
fd3945fc-d80c-44dc-b06c-c79cccc8f195,USER25386,9,2023-03-29
5286ec65-69f5-4f98-b70b-d385b670ad38,USER56843,6,2023-04-11
e4522ed8-68ac-414e-b153-e3bb1901052c,USER03301,11,2023-02-24
290bb8d4-2c7d-46a6-8934-ccf9c0f3c895,USER29748,14,2023-04-20
89f5eca0-e334-4a45-8271-137b49f5a187,USER32324,4,2022-12-11
8cabc249-06a7-47ef-91ef-efa1bb92f1cb,USER10888,13,2023-02-25
e6f6d82c-9872-4da8-bcd6-4427bcdeb52b,USER02013,4,2023-01-15
e146c5e4-35b7-42ca-9d68-a884388dea97,USER64193,12,2023-01-27
49498f2f-a13d-4969-b3ed-50ab86dd89e3,USER12833,6,2023-04-28
ca281c67-9979-49cd-8c39-c6717bd1420c,USER50760,14,2023-02-10
ab8ddfbf-ede5-4c4d-82ad-ea2c481c2b99,USER21917,4,2023-02-26
b7a28a4d-531a-4290-b14d-9d3756c3b221,USER00227,9,2023-05-07
71921b66-a38d-451a-bada-df2b8a16c3f5,USER31282,9,2022-12-28
eb4f6dc2-9fe7-4bfb-868b-e084610c9d29,USER22970,10,2023-03-30
8b42b34a-14cb-4fc7-91b6-aa6842891a11,USER46237,3,2023-02-24
1b67e80a-9db5-4353-8b16-4f55395a558e,USER07408,11,2023-03-10
bd85dcd4-5e23-44b2-aa3e-974fd99a6220,USER29328,4,2023-05-15
09229635-a032-4a74-819b-a37083a07606,USER36947,12,2023-01-24
d3f35c78-e3f2-4e40-9ffc-75e4f57e8abc,USER50120,3,2023-03-31
